student_id,session,semester,semester_gpa,credits_attempted,credits_earned
STD0212,2022/2023,1,4.0,6.0,6.0
STD0212,2022/2023,2,3.6666666666666665,9.0,9.0
STD0213,2018/2019,1,3.0,8.0,6.0
STD0213,2018/2019,2,4.375,8.0,8.0
STD0213,2019/2020,1,3.0,12.0,9.0
STD0213,2019/2020,2,3.5,4.0,4.0
STD0213,2020/2021,1,4.545454545454546,11.0,11.0
STD0213,2020/2021,2,4.5,4.0,4.0
STD0213,2021/2022,1,3.3333333333333335,9.0,9.0
STD0213,2021/2022,2,3.5714285714285716,7.0,7.0
STD0213,2022/2023,1,4.0,7.0,7.0
STD0213,2022/2023,2,3.2857142857142856,7.0,7.0
STD0214,2017/2018,1,2.4,5.0,5.0
STD0214,2017/2018,2,3.5,10.0,10.0
STD0214,2018/2019,1,1.75,12.0,6.0
STD0214,2018/2019,2,3.0,5.0,5.0
STD0214,2019/2020,1,2.3333333333333335,6.0,6.0
STD0214,2019/2020,2,2.0,6.0,4.0
STD0214,2020/2021,1,2.4545454545454546,11.0,11.0
STD0214,2020/2021,2,4.0,4.0,4.0
STD0214,2021/2022,1,3.0,4.0,4.0
STD0214,2021/2022,2,3.5,8.0,8.0
STD0214,2022/2023,1,2.375,8.0,8.0
STD0214,2022/2023,2,1.7142857142857142,7.0,4.0
STD0215,2017/2018,1,3.6,5.0,5.0
STD0215,2017/2018,2,4.3,10.0,10.0
STD0215,2018/2019,1,2.272727272727273,11.0,8.0
STD0215,2018/2019,2,3.0,4.0,4.0
STD0215,2019/2020,1,2.625,8.0,8.0
STD0215,2019/2020,2,4.625,8.0,8.0
STD0215,2020/2021,1,2.75,8.0,5.0
STD0215,2020/2021,2,4.0,8.0,8.0
STD0215,2021/2022,1,4.0,2.0,2.0
STD0215,2021/2022,2,4.416666666666667,12.0,12.0
STD0215,2022/2023,1,4.0,5.0,5.0
STD0215,2022/2023,2,4.333333333333333,9.0,9.0
STD0216,2018/2019,1,0.75,8.0,3.0
STD0216,2018/2019,2,2.4285714285714284,7.0,5.0
STD0216,2019/2020,1,1.9090909090909092,11.0,8.0
STD0216,2019/2020,2,2.0,4.0,2.0
STD0216,2020/2021,1,1.875,8.0,5.0
STD0216,2020/2021,2,2.375,8.0,5.0
STD0216,2021/2022,1,0.75,8.0,3.0
STD0216,2021/2022,2,3.0,6.0,6.0
STD0216,2022/2023,1,1.875,8.0,3.0
STD0216,2022/2023,2,2.2857142857142856,7.0,5.0
STD0217,2019/2020,1,2.625,8.0,6.0
STD0217,2019/2020,2,4.25,8.0,8.0
STD0217,2020/2021,1,1.9090909090909092,11.0,6.0
STD0217,2020/2021,2,3.8,5.0,5.0
STD0217,2021/2022,1,2.75,12.0,9.0
STD0217,2021/2022,2,3.8,5.0,5.0
STD0217,2022/2023,1,3.0,8.0,8.0
STD0217,2022/2023,2,3.125,8.0,8.0
STD0218,2020/2021,1,2.375,8.0,8.0
STD0218,2020/2021,2,3.2857142857142856,7.0,7.0
STD0218,2021/2022,1,3.125,8.0,8.0
STD0218,2021/2022,2,1.2857142857142858,7.0,3.0
STD0218,2022/2023,1,2.9285714285714284,14.0,11.0
STD0218,2022/2023,2,3.0,2.0,2.0
STD0219,2018/2019,1,2.75,8.0,8.0
STD0219,2018/2019,2,3.857142857142857,7.0,7.0
STD0219,2019/2020,1,0.75,8.0,3.0
STD0219,2019/2020,2,3.142857142857143,7.0,7.0
STD0219,2020/2021,1,2.625,16.0,11.0
STD0219,2021/2022,1,3.111111111111111,9.0,9.0
STD0219,2021/2022,2,3.8,5.0,5.0
STD0219,2022/2023,1,4.2,10.0,10.0
STD0219,2022/2023,2,3.0,4.0,4.0
STD0220,2020/2021,1,4.625,8.0,8.0
STD0220,2020/2021,2,5.0,8.0,8.0
STD0220,2021/2022,1,4.5,6.0,6.0
STD0220,2021/2022,2,4.8,10.0,10.0
STD0220,2022/2023,1,4.5,12.0,12.0
STD0220,2022/2023,2,5.0,4.0,4.0
STD0221,2018/2019,1,0.0,8.0,0.0
STD0221,2018/2019,2,0.75,8.0,3.0
STD0221,2019/2020,1,1.6666666666666667,15.0,8.0
STD0221,2020/2021,1,0.4444444444444444,9.0,2.0
STD0221,2020/2021,2,0.0,4.0,0.0
STD0221,2021/2022,1,0.8181818181818182,11.0,3.0
STD0221,2021/2022,2,1.5,4.0,2.0
STD0221,2022/2023,1,0.0,3.0,0.0
STD0221,2022/2023,2,1.7142857142857142,14.0,8.0
STD0222,2020/2021,1,3.75,8.0,8.0
STD0222,2020/2021,2,4.0,7.0,7.0
STD0222,2021/2022,1,3.0,8.0,8.0
STD0222,2021/2022,2,3.7142857142857144,7.0,7.0
STD0222,2022/2023,1,3.75,8.0,8.0
STD0222,2022/2023,2,3.7142857142857144,7.0,7.0
STD0223,2019/2020,1,1.8,5.0,3.0
STD0223,2019/2020,2,1.2,10.0,6.0
STD0223,2020/2021,1,1.2,5.0,3.0
STD0223,2020/2021,2,1.3333333333333333,9.0,5.0
STD0223,2021/2022,1,3.0,6.0,6.0
STD0223,2021/2022,2,0.0,9.0,0.0
STD0223,2022/2023,1,0.0,10.0,0.0
STD0223,2022/2023,2,0.0,4.0,0.0
STD0224,2017/2018,1,2.375,8.0,8.0
STD0224,2017/2018,2,3.5,8.0,8.0
STD0224,2018/2019,1,1.7,10.0,5.0
STD0224,2018/2019,2,3.6,5.0,5.0
STD0224,2019/2020,1,0.75,8.0,3.0
STD0224,2019/2020,2,2.7142857142857144,7.0,7.0
STD0224,2020/2021,1,3.142857142857143,7.0,7.0
STD0224,2020/2021,2,2.5714285714285716,7.0,5.0
STD0224,2021/2022,1,2.3333333333333335,9.0,6.0
STD0224,2021/2022,2,2.3333333333333335,6.0,4.0
STD0224,2022/2023,1,2.0,5.0,5.0
STD0224,2022/2023,2,4.0,9.0,9.0
STD0225,2018/2019,1,4.2,5.0,5.0
STD0225,2018/2019,2,5.0,10.0,10.0
STD0225,2019/2020,1,3.875,8.0,8.0
STD0225,2019/2020,2,4.714285714285714,7.0,7.0
STD0225,2020/2021,1,3.7142857142857144,7.0,7.0
STD0225,2020/2021,2,4.428571428571429,7.0,7.0
STD0225,2021/2022,1,4.625,8.0,8.0
STD0225,2021/2022,2,4.625,8.0,8.0
STD0225,2022/2023,1,4.2,10.0,10.0
STD0225,2022/2023,2,4.5,6.0,6.0
STD0226,2019/2020,1,1.8,5.0,3.0
STD0226,2019/2020,2,2.8,10.0,8.0
STD0226,2020/2021,1,3.125,8.0,8.0
STD0226,2020/2021,2,3.625,8.0,8.0
STD0226,2021/2022,1,3.5714285714285716,14.0,14.0
STD0226,2021/2022,2,4.0,2.0,2.0
STD0226,2022/2023,1,3.625,8.0,8.0
STD0226,2022/2023,2,3.125,8.0,8.0
STD0227,2017/2018,1,2.0,6.0,6.0
STD0227,2017/2018,2,2.8,10.0,8.0
STD0227,2018/2019,1,1.125,16.0,6.0
STD0227,2019/2020,1,2.3333333333333335,9.0,6.0
STD0227,2019/2020,2,2.857142857142857,7.0,5.0
STD0227,2020/2021,1,1.4285714285714286,7.0,5.0
STD0227,2020/2021,2,1.8571428571428572,7.0,5.0
STD0227,2021/2022,1,0.75,12.0,3.0
STD0227,2021/2022,2,3.0,6.0,6.0
STD0227,2022/2023,1,0.75,8.0,2.0
STD0227,2022/2023,2,2.3333333333333335,6.0,4.0
STD0228,2018/2019,1,1.5,8.0,5.0
STD0228,2018/2019,2,3.125,8.0,8.0
STD0228,2019/2020,1,2.076923076923077,13.0,8.0
STD0228,2019/2020,2,0.0,2.0,0.0
STD0228,2020/2021,1,0.0,6.0,0.0
STD0228,2020/2021,2,1.9,10.0,8.0
STD0228,2021/2022,1,4.2,5.0,5.0
STD0228,2021/2022,2,3.3333333333333335,9.0,9.0
STD0228,2022/2023,1,3.0,12.0,12.0
STD0228,2022/2023,2,3.0,5.0,5.0
STD0229,2020/2021,1,3.5,8.0,8.0
STD0229,2020/2021,2,3.857142857142857,7.0,7.0
STD0229,2021/2022,1,1.6666666666666667,9.0,6.0
STD0229,2021/2022,2,3.5714285714285716,7.0,5.0
STD0229,2022/2023,1,3.75,8.0,8.0
STD0229,2022/2023,2,4.714285714285714,7.0,7.0
STD0230,2018/2019,1,2.25,8.0,6.0
STD0230,2018/2019,2,3.5714285714285716,7.0,7.0
STD0230,2019/2020,1,1.5,10.0,5.0
STD0230,2019/2020,2,0.8,5.0,2.0
STD0230,2020/2021,1,2.8,10.0,10.0
STD0230,2020/2021,2,3.0,4.0,4.0
STD0230,2021/2022,1,1.125,8.0,3.0
STD0230,2021/2022,2,2.5,8.0,5.0
STD0230,2022/2023,1,1.6,5.0,2.0
STD0230,2022/2023,2,1.5,10.0,5.0
STD0231,2020/2021,1,2.6,5.0,5.0
STD0231,2020/2021,2,4.3,10.0,10.0
STD0231,2021/2022,1,3.0,9.0,6.0
STD0231,2021/2022,2,4.142857142857143,7.0,7.0
STD0231,2022/2023,1,3.0,13.0,11.0
STD0231,2022/2023,2,4.0,3.0,3.0
STD0232,2019/2020,1,3.0,6.0,6.0
STD0232,2019/2020,2,4.0,10.0,10.0
STD0232,2020/2021,1,2.4285714285714284,14.0,11.0
STD0232,2020/2021,2,3.0,2.0,2.0
STD0232,2021/2022,1,3.0,7.0,7.0
STD0232,2021/2022,2,1.1428571428571428,7.0,2.0
STD0232,2022/2023,1,2.2857142857142856,7.0,7.0
STD0232,2022/2023,2,2.0,7.0,4.0
STD0233,2020/2021,1,1.625,8.0,5.0
STD0233,2020/2021,2,3.375,8.0,8.0
STD0233,2021/2022,1,2.1818181818181817,11.0,8.0
STD0233,2021/2022,2,2.5,4.0,2.0
STD0233,2022/2023,1,0.0,11.0,0.0
STD0233,2022/2023,2,2.6,5.0,5.0
STD0234,2018/2019,1,5.0,8.0,8.0
STD0234,2018/2019,2,4.714285714285714,7.0,7.0
STD0234,2019/2020,1,4.777777777777778,9.0,9.0
STD0234,2019/2020,2,5.0,5.0,5.0
STD0234,2020/2021,1,4.181818181818182,11.0,11.0
STD0234,2020/2021,2,5.0,4.0,4.0
STD0234,2021/2022,1,4.714285714285714,7.0,7.0
STD0234,2021/2022,2,4.714285714285714,7.0,7.0
STD0234,2022/2023,1,4.0,3.0,3.0
STD0234,2022/2023,2,4.583333333333333,12.0,12.0
STD0235,2020/2021,1,3.875,8.0,8.0
STD0235,2020/2021,2,5.0,7.0,7.0
STD0235,2021/2022,1,2.5,8.0,5.0
STD0235,2021/2022,2,4.0,8.0,8.0
STD0235,2022/2023,1,4.714285714285714,7.0,7.0
STD0235,2022/2023,2,3.6666666666666665,6.0,6.0
STD0236,2020/2021,1,0.0,8.0,0.0
STD0236,2020/2021,2,1.1428571428571428,7.0,2.0
STD0236,2021/2022,1,0.8181818181818182,11.0,3.0
STD0236,2021/2022,2,0.0,5.0,0.0
STD0236,2022/2023,1,0.0,12.0,0.0
STD0236,2022/2023,2,0.0,2.0,0.0
STD0237,2017/2018,1,1.875,8.0,6.0
STD0237,2017/2018,2,3.142857142857143,7.0,5.0
STD0237,2018/2019,1,3.3636363636363638,11.0,8.0
STD0237,2018/2019,2,2.5,4.0,2.0
STD0237,2019/2020,1,3.375,8.0,8.0
STD0237,2019/2020,2,3.6666666666666665,6.0,6.0
STD0237,2020/2021,1,3.1,10.0,10.0
STD0237,2020/2021,2,4.5,4.0,4.0
STD0237,2021/2022,1,3.230769230769231,13.0,10.0
STD0237,2021/2022,2,3.0,2.0,2.0
STD0237,2022/2023,1,4.6,5.0,5.0
STD0237,2022/2023,2,3.75,8.0,8.0
STD0238,2019/2020,1,2.0,6.0,6.0
STD0238,2019/2020,2,3.2,10.0,10.0
STD0238,2020/2021,1,1.875,8.0,5.0
STD0238,2020/2021,2,3.3333333333333335,6.0,6.0
STD0238,2021/2022,1,2.6666666666666665,9.0,9.0
STD0238,2021/2022,2,3.0,6.0,6.0
STD0238,2022/2023,1,1.2,5.0,2.0
STD0238,2022/2023,2,3.4,10.0,8.0
STD0239,2020/2021,1,4.6,5.0,5.0
STD0239,2020/2021,2,4.7,10.0,10.0
STD0239,2021/2022,1,3.6363636363636362,11.0,11.0
STD0239,2021/2022,2,4.0,4.0,4.0
STD0239,2022/2023,1,4.25,12.0,12.0
STD0239,2022/2023,2,3.5,4.0,4.0
STD0240,2020/2021,1,2.5,6.0,6.0
STD0240,2020/2021,2,2.2,10.0,5.0
STD0240,2021/2022,1,1.0,12.0,3.0
STD0240,2021/2022,2,1.0,6.0,3.0
STD0240,2022/2023,1,1.0,13.0,5.0
STD0240,2022/2023,2,0.0,2.0,0.0
STD0241,2019/2020,1,3.2,5.0,5.0
STD0241,2019/2020,2,4.0,10.0,10.0
STD0241,2020/2021,1,2.7,10.0,8.0
STD0241,2020/2021,2,4.0,4.0,4.0
STD0241,2021/2022,1,3.272727272727273,11.0,11.0
STD0241,2021/2022,2,0.0,4.0,0.0
STD0241,2022/2023,1,2.6666666666666665,9.0,6.0
STD0241,2022/2023,2,3.7142857142857144,7.0,7.0
STD0242,2020/2021,1,3.375,8.0,6.0
STD0242,2020/2021,2,4.0,7.0,7.0
STD0242,2021/2022,1,3.75,12.0,12.0
STD0242,2021/2022,2,0.0,2.0,0.0
STD0242,2022/2023,1,3.6,5.0,5.0
STD0242,2022/2023,2,4.0,8.0,8.0
STD0243,2020/2021,1,4.0,5.0,5.0
STD0243,2020/2021,2,4.6,10.0,10.0
STD0243,2021/2022,1,3.3636363636363638,11.0,11.0
STD0243,2021/2022,2,5.0,5.0,5.0
STD0243,2022/2023,1,4.75,8.0,8.0
STD0243,2022/2023,2,5.0,7.0,7.0
STD0244,2020/2021,1,0.75,8.0,3.0
STD0244,2020/2021,2,2.25,8.0,8.0
STD0244,2021/2022,1,1.6363636363636365,11.0,6.0
STD0244,2021/2022,2,1.8,5.0,3.0
STD0244,2022/2023,1,2.75,8.0,8.0
STD0244,2022/2023,2,2.4285714285714284,7.0,5.0
STD0245,2020/2021,1,3.125,8.0,8.0
STD0245,2020/2021,2,3.5714285714285716,7.0,7.0
STD0245,2021/2022,1,2.25,8.0,6.0
STD0245,2021/2022,2,4.142857142857143,7.0,7.0
STD0245,2022/2023,1,0.0,2.0,0.0
STD0245,2022/2023,2,3.4545454545454546,11.0,11.0
STD0246,2017/2018,1,1.5,8.0,3.0
STD0246,2017/2018,2,2.75,8.0,5.0
STD0246,2018/2019,1,1.1538461538461537,13.0,5.0
STD0246,2018/2019,2,4.0,3.0,3.0
STD0246,2019/2020,1,1.9230769230769231,13.0,10.0
STD0246,2019/2020,2,5.0,2.0,2.0
STD0246,2020/2021,1,2.5,6.0,6.0
STD0246,2020/2021,2,2.2222222222222223,9.0,7.0
STD0246,2021/2022,1,3.0,4.0,4.0
STD0246,2021/2022,2,2.2,10.0,8.0
STD0246,2022/2023,1,1.7142857142857142,7.0,5.0
STD0246,2022/2023,2,2.857142857142857,7.0,5.0
STD0247,2017/2018,1,1.125,8.0,3.0
STD0247,2017/2018,2,2.4285714285714284,7.0,5.0
STD0247,2018/2019,1,1.8,5.0,3.0
STD0247,2018/2019,2,3.3333333333333335,9.0,9.0
STD0247,2019/2020,1,1.875,8.0,5.0
STD0247,2019/2020,2,1.8571428571428572,7.0,5.0
STD0247,2020/2021,1,1.8,5.0,3.0
STD0247,2020/2021,2,1.1818181818181819,11.0,5.0
STD0247,2021/2022,1,1.2,5.0,3.0
STD0247,2021/2022,2,2.8,10.0,10.0
STD0247,2022/2023,1,2.8,10.0,8.0
STD0247,2022/2023,2,4.0,5.0,5.0
STD0248,2020/2021,1,5.0,8.0,8.0
STD0248,2020/2021,2,5.0,7.0,7.0
STD0248,2021/2022,1,4.714285714285714,7.0,7.0
STD0248,2021/2022,2,5.0,7.0,7.0
STD0248,2022/2023,1,4.181818181818182,11.0,11.0
STD0248,2022/2023,2,4.6,5.0,5.0
STD0249,2020/2021,1,4.125,8.0,8.0
STD0249,2020/2021,2,4.125,8.0,8.0
STD0249,2021/2022,1,2.357142857142857,14.0,11.0
STD0249,2021/2022,2,3.0,3.0,3.0
STD0249,2022/2023,2,3.8461538461538463,13.0,13.0
STD0250,2017/2018,1,1.25,8.0,5.0
STD0250,2017/2018,2,3.0,8.0,8.0
STD0250,2018/2019,1,0.0,8.0,0.0
STD0250,2018/2019,2,3.2857142857142856,7.0,7.0
STD0250,2019/2020,1,2.4444444444444446,9.0,7.0
STD0250,2019/2020,2,1.2,5.0,3.0
STD0250,2020/2021,1,1.8,5.0,3.0
STD0250,2020/2021,2,2.4545454545454546,11.0,9.0
STD0250,2021/2022,1,1.0,4.0,2.0
STD0250,2021/2022,2,1.9,10.0,7.0
STD0250,2022/2023,1,1.2,15.0,6.0
STD0250,2022/2023,2,3.0,2.0,2.0
STD0251,2020/2021,1,5.0,6.0,6.0
STD0251,2020/2021,2,4.4,10.0,10.0
STD0251,2021/2022,1,3.727272727272727,11.0,11.0
STD0251,2021/2022,2,5.0,5.0,5.0
STD0251,2022/2023,1,3.9285714285714284,14.0,14.0
STD0251,2022/2023,2,0.0,2.0,0.0
STD0252,2018/2019,1,4.0,5.0,5.0
STD0252,2018/2019,2,5.0,10.0,10.0
STD0252,2019/2020,1,5.0,9.0,9.0
STD0252,2019/2020,2,4.714285714285714,7.0,7.0
STD0252,2020/2021,1,5.0,9.0,9.0
STD0252,2020/2021,2,4.428571428571429,7.0,7.0
STD0252,2021/2022,1,4.285714285714286,7.0,7.0
STD0252,2021/2022,2,5.0,9.0,9.0
STD0252,2022/2023,1,4.714285714285714,7.0,7.0
STD0252,2022/2023,2,5.0,8.0,8.0
STD0253,2019/2020,1,3.6,5.0,5.0
STD0253,2019/2020,2,4.5,10.0,10.0
STD0253,2020/2021,1,3.3333333333333335,9.0,9.0
STD0253,2020/2021,2,2.857142857142857,7.0,5.0
STD0253,2021/2022,1,3.3333333333333335,9.0,9.0
STD0253,2021/2022,2,4.285714285714286,7.0,7.0
STD0253,2022/2023,1,4.0,9.0,9.0
STD0253,2022/2023,2,5.0,7.0,7.0
STD0254,2020/2021,1,0.0,8.0,0.0
STD0254,2020/2021,2,1.125,8.0,3.0
STD0254,2021/2022,1,0.0,8.0,0.0
STD0254,2021/2022,2,0.0,7.0,0.0
STD0254,2022/2023,1,0.0,5.0,0.0
STD0254,2022/2023,2,1.0,10.0,5.0
STD0255,2020/2021,1,1.125,8.0,3.0
STD0255,2020/2021,2,3.5714285714285716,7.0,7.0
STD0255,2021/2022,1,2.0,11.0,8.0
STD0255,2021/2022,2,1.8,5.0,3.0
STD0255,2022/2023,1,2.857142857142857,7.0,5.0
STD0255,2022/2023,2,2.7142857142857144,7.0,7.0
STD0256,2017/2018,1,4.6,5.0,5.0
STD0256,2017/2018,2,4.6,10.0,10.0
STD0256,2018/2019,1,5.0,3.0,3.0
STD0256,2018/2019,2,4.083333333333333,12.0,12.0
STD0256,2019/2020,1,5.0,5.0,5.0
STD0256,2019/2020,2,4.0,8.0,8.0
STD0256,2020/2021,1,3.4,5.0,5.0
STD0256,2020/2021,2,4.0,9.0,9.0
STD0256,2021/2022,1,4.0,8.0,8.0
STD0256,2021/2022,2,5.0,7.0,7.0
STD0256,2022/2023,1,4.375,8.0,8.0
STD0256,2022/2023,2,4.142857142857143,7.0,7.0
STD0257,2017/2018,1,0.75,8.0,2.0
STD0257,2017/2018,2,2.25,8.0,8.0
STD0257,2018/2019,1,0.75,12.0,3.0
STD0257,2018/2019,2,1.8,5.0,3.0
STD0257,2019/2020,1,2.7058823529411766,17.0,14.0
STD0257,2020/2021,1,1.8571428571428572,7.0,5.0
STD0257,2020/2021,2,1.125,8.0,3.0
STD0257,2021/2022,1,0.0,5.0,0.0
STD0257,2021/2022,2,2.090909090909091,11.0,8.0
STD0257,2022/2023,1,2.0,5.0,5.0
STD0257,2022/2023,2,2.909090909090909,11.0,11.0
STD0258,2019/2020,1,0.8,5.0,2.0
STD0258,2019/2020,2,3.4,10.0,10.0
STD0258,2020/2021,1,3.0,10.0,10.0
STD0258,2020/2021,2,3.5,4.0,4.0
STD0258,2021/2022,1,2.923076923076923,13.0,11.0
STD0258,2021/2022,2,4.0,2.0,2.0
STD0258,2022/2023,1,2.375,8.0,5.0
STD0258,2022/2023,2,4.333333333333333,6.0,6.0
STD0259,2017/2018,1,3.0,8.0,8.0
STD0259,2017/2018,2,4.285714285714286,7.0,7.0
STD0259,2018/2019,1,3.25,8.0,8.0
STD0259,2018/2019,2,4.285714285714286,7.0,7.0
STD0259,2019/2020,1,4.0,3.0,3.0
STD0259,2019/2020,2,4.636363636363637,11.0,11.0
STD0259,2020/2021,1,3.0714285714285716,14.0,11.0
STD0259,2020/2021,2,5.0,2.0,2.0
STD0259,2021/2022,1,5.0,2.0,2.0
STD0259,2021/2022,2,4.4,10.0,10.0
STD0259,2022/2023,1,4.153846153846154,13.0,13.0
STD0259,2022/2023,2,5.0,3.0,3.0
STD0260,2017/2018,1,0.0,5.0,0.0
STD0260,2017/2018,2,2.3,10.0,7.0
STD0260,2018/2019,1,1.6,10.0,7.0
STD0260,2018/2019,2,1.8,5.0,3.0
STD0260,2019/2020,1,1.0,6.0,3.0
STD0260,2019/2020,2,2.0,10.0,7.0
STD0260,2020/2021,1,3.0,5.0,3.0
STD0260,2020/2021,2,2.2222222222222223,9.0,7.0
STD0260,2021/2022,1,1.0,6.0,3.0
STD0260,2021/2022,2,2.4444444444444446,9.0,7.0
STD0260,2022/2023,1,1.1428571428571428,7.0,4.0
STD0260,2022/2023,2,2.6666666666666665,6.0,4.0
STD0261,2018/2019,1,2.625,8.0,6.0
STD0261,2018/2019,2,3.5714285714285716,7.0,7.0
STD0261,2019/2020,1,3.3076923076923075,13.0,13.0
STD0261,2019/2020,2,4.0,2.0,2.0
STD0261,2020/2021,1,1.1428571428571428,7.0,2.0
STD0261,2020/2021,2,3.0,8.0,6.0
STD0261,2021/2022,1,3.0,5.0,5.0
STD0261,2021/2022,2,3.0,11.0,11.0
STD0261,2022/2023,1,3.6,5.0,5.0
STD0261,2022/2023,2,3.0,8.0,6.0
STD0262,2018/2019,1,0.0,8.0,0.0
STD0262,2018/2019,2,0.0,8.0,0.0
STD0262,2019/2020,1,0.0,13.0,0.0
STD0262,2019/2020,2,0.0,2.0,0.0
STD0262,2020/2021,1,0.0,8.0,0.0
STD0262,2020/2021,2,0.0,6.0,0.0
STD0262,2021/2022,1,0.0,6.0,0.0
STD0262,2021/2022,2,0.0,9.0,0.0
STD0262,2022/2023,1,0.0,10.0,0.0
STD0262,2022/2023,2,0.0,4.0,0.0
STD0263,2018/2019,1,1.2,5.0,3.0
STD0263,2018/2019,2,3.2,10.0,10.0
STD0263,2019/2020,1,1.6363636363636365,11.0,6.0
STD0263,2019/2020,2,1.2,5.0,2.0
STD0263,2020/2021,1,1.5,14.0,8.0
STD0263,2020/2021,2,2.0,2.0,2.0
STD0263,2021/2022,1,0.8571428571428571,7.0,2.0
STD0263,2021/2022,2,1.875,8.0,5.0
STD0263,2022/2023,1,1.875,8.0,5.0
STD0263,2022/2023,2,1.2857142857142858,7.0,3.0
STD0264,2017/2018,1,1.875,8.0,5.0
STD0264,2017/2018,2,4.0,8.0,8.0
STD0264,2018/2019,1,3.0,9.0,6.0
STD0264,2018/2019,2,2.3333333333333335,6.0,4.0
STD0264,2019/2020,1,0.8571428571428571,7.0,2.0
STD0264,2019/2020,2,1.6666666666666667,6.0,4.0
STD0264,2020/2021,1,3.7142857142857144,7.0,7.0
STD0264,2020/2021,2,1.2857142857142858,7.0,3.0
STD0264,2021/2022,1,2.857142857142857,14.0,11.0
STD0264,2021/2022,2,4.0,3.0,3.0
STD0264,2022/2023,1,2.1818181818181817,11.0,8.0
STD0264,2022/2023,2,4.6,5.0,5.0
STD0265,2020/2021,1,0.0,8.0,0.0
STD0265,2020/2021,2,0.8571428571428571,7.0,2.0
STD0265,2021/2022,1,0.5,8.0,2.0
STD0265,2021/2022,2,2.142857142857143,7.0,5.0
STD0265,2022/2023,1,1.8571428571428572,7.0,5.0
STD0265,2022/2023,2,0.6666666666666666,6.0,2.0
STD0266,2019/2020,1,3.6,5.0,5.0
STD0266,2019/2020,2,5.0,10.0,10.0
STD0266,2020/2021,1,4.545454545454546,11.0,11.0
STD0266,2020/2021,2,5.0,4.0,4.0
STD0266,2021/2022,1,4.4,10.0,10.0
STD0266,2021/2022,2,2.5,4.0,2.0
STD0266,2022/2023,1,4.454545454545454,11.0,11.0
STD0266,2022/2023,2,4.5,4.0,4.0
STD0267,2017/2018,1,0.75,8.0,3.0
STD0267,2017/2018,2,0.75,8.0,3.0
STD0267,2018/2019,1,0.0,8.0,0.0
STD0267,2018/2019,2,1.1428571428571428,7.0,2.0
STD0267,2019/2020,1,0.5454545454545454,11.0,3.0
STD0267,2019/2020,2,2.5,4.0,2.0
STD0267,2020/2021,1,1.5,10.0,5.0
STD0267,2020/2021,2,0.0,4.0,0.0
STD0267,2021/2022,1,1.3636363636363635,11.0,5.0
STD0267,2021/2022,2,0.0,5.0,0.0
STD0267,2022/2023,1,0.0,5.0,0.0
STD0267,2022/2023,2,0.6666666666666666,9.0,2.0
STD0268,2019/2020,1,1.8,5.0,3.0
STD0268,2019/2020,2,3.4,10.0,10.0
STD0268,2020/2021,1,1.8,5.0,3.0
STD0268,2020/2021,2,3.4,10.0,8.0
STD0268,2021/2022,1,2.6,10.0,8.0
STD0268,2021/2022,2,2.5,4.0,2.0
STD0268,2022/2023,1,3.0,6.0,6.0
STD0268,2022/2023,2,3.3636363636363638,11.0,11.0
STD0269,2017/2018,1,4.125,8.0,8.0
STD0269,2017/2018,2,4.142857142857143,7.0,7.0
STD0269,2018/2019,1,4.6,5.0,5.0
STD0269,2018/2019,2,4.111111111111111,9.0,9.0
STD0269,2019/2020,1,3.25,12.0,10.0
STD0269,2019/2020,2,3.0,2.0,2.0
STD0269,2020/2021,1,4.0,2.0,2.0
STD0269,2020/2021,2,3.1818181818181817,11.0,9.0
STD0269,2021/2022,1,2.0,9.0,6.0
STD0269,2021/2022,2,4.285714285714286,7.0,7.0
STD0269,2022/2023,1,3.5,4.0,4.0
STD0269,2022/2023,2,2.8,10.0,7.0
STD0270,2020/2021,1,3.4,5.0,5.0
STD0270,2020/2021,2,5.0,10.0,10.0
STD0270,2021/2022,1,3.5,6.0,6.0
STD0270,2021/2022,2,4.8,10.0,10.0
STD0270,2022/2023,1,3.909090909090909,11.0,11.0
STD0270,2022/2023,2,4.0,4.0,4.0
STD0271,2018/2019,1,1.125,8.0,3.0
STD0271,2018/2019,2,1.7142857142857142,7.0,4.0
STD0271,2019/2020,1,1.4545454545454546,11.0,5.0
STD0271,2019/2020,2,3.2,5.0,5.0
STD0271,2020/2021,1,2.5,4.0,4.0
STD0271,2020/2021,2,1.0,8.0,2.0
STD0271,2021/2022,1,1.125,8.0,3.0
STD0271,2021/2022,2,1.75,8.0,5.0
STD0271,2022/2023,1,2.1818181818181817,11.0,8.0
STD0271,2022/2023,2,1.8,5.0,3.0
STD0272,2018/2019,1,4.6,5.0,5.0
STD0272,2018/2019,2,5.0,10.0,10.0
STD0272,2019/2020,1,4.0,11.0,11.0
STD0272,2019/2020,2,3.8,5.0,5.0
STD0272,2020/2021,1,4.625,8.0,8.0
STD0272,2020/2021,2,3.875,8.0,8.0
STD0272,2021/2022,1,5.0,5.0,5.0
STD0272,2021/2022,2,4.555555555555555,9.0,9.0
STD0272,2022/2023,1,4.25,8.0,8.0
STD0272,2022/2023,2,5.0,7.0,7.0
STD0273,2019/2020,1,2.25,8.0,6.0
STD0273,2019/2020,2,4.285714285714286,7.0,7.0
STD0273,2020/2021,1,1.4,10.0,5.0
STD0273,2020/2021,2,1.5,4.0,2.0
STD0273,2021/2022,1,3.0,7.0,7.0
STD0273,2021/2022,2,3.142857142857143,7.0,5.0
