student_id,course_code,session,semester,score,grade,grade_point,pass,credit_units
STD0175,STA205,2018/2019,1,35.7,F,0,0,3
STD0175,STA102,2018/2019,1,61.5,B,4,1,3
STD0175,STA204,2018/2019,2,62.8,B,4,1,2
STD0175,STA100,2018/2019,2,71.8,A,5,1,3
STD0175,STA201,2018/2019,1,77.9,A,5,1,3
STD0175,STA207,2018/2019,1,62.2,B,4,1,2
STD0175,STA206,2019/2020,1,62.8,B,4,1,2
STD0175,STA302,2019/2020,2,68.1,B,4,1,2
STD0175,STA208,2019/2020,1,74.6,A,5,1,3
STD0175,STA109,2019/2020,1,56.4,C,3,1,3
STD0175,STA308,2019/2020,2,58.0,C,3,1,3
STD0175,STA209,2019/2020,1,61.3,B,4,1,3
STD0175,STA405,2020/2021,2,68.1,B,4,1,2
STD0175,STA403,2020/2021,2,81.3,A,5,1,2
STD0175,STA302,2020/2021,2,69.3,B,4,1,2
STD0175,STA407,2020/2021,2,81.4,A,5,1,3
STD0175,STA409,2020/2021,2,65.9,B,4,1,3
STD0175,STA201,2020/2021,1,67.5,B,4,1,3
STD0175,STA307,2021/2022,1,64.3,B,4,1,2
STD0175,STA303,2021/2022,1,77.8,A,5,1,3
STD0175,STA100,2021/2022,2,58.5,C,3,1,3
STD0175,STA208,2021/2022,1,75.2,A,5,1,3
STD0175,STA308,2021/2022,2,50.3,C,3,1,3
STD0175,STA204,2021/2022,2,45.9,D,2,1,2
STD0175,STA209,2022/2023,1,42.8,F,0,0,3
STD0175,STA409,2022/2023,2,50.7,C,3,1,3
STD0175,STA206,2022/2023,1,68.7,B,4,1,2
STD0175,STA308,2022/2023,2,66.8,B,4,1,3
STD0175,STA100,2022/2023,2,72.0,A,5,1,3
STD0175,STA103,2022/2023,1,43.6,F,0,0,2
STD0176,STA106,2019/2020,2,76.6,A,5,1,2
STD0176,STA102,2019/2020,1,66.5,B,4,1,3
STD0176,STA107,2019/2020,2,53.2,C,3,1,2
STD0176,STA109,2019/2020,1,47.0,D,2,1,3
STD0176,STA103,2019/2020,1,38.8,F,0,0,2
STD0176,STA100,2019/2020,2,68.7,B,4,1,3
STD0176,STA209,2020/2021,1,49.0,D,2,1,3
STD0176,STA105,2020/2021,2,51.6,C,3,1,3
STD0176,STA109,2020/2021,1,55.3,C,3,1,3
STD0176,STA107,2020/2021,2,67.0,B,4,1,2
STD0176,STA106,2020/2021,2,79.1,A,5,1,2
STD0176,STA204,2020/2021,2,36.7,F,0,0,2
STD0176,STA304,2021/2022,1,76.7,A,5,1,2
STD0176,STA207,2021/2022,1,58.2,C,3,1,2
STD0176,STA106,2021/2022,2,80.6,A,5,1,2
STD0176,STA100,2021/2022,2,52.7,C,3,1,3
STD0176,STA109,2021/2022,1,39.6,F,0,0,3
STD0176,STA308,2021/2022,2,49.7,D,2,1,3
STD0176,STA304,2022/2023,1,51.3,C,3,1,2
STD0176,STA100,2022/2023,2,60.8,B,4,1,3
STD0176,STA303,2022/2023,1,54.7,C,3,1,3
STD0176,STA107,2022/2023,2,51.7,C,3,1,2
STD0176,STA306,2022/2023,2,50.3,C,3,1,2
STD0176,STA201,2022/2023,1,65.0,B,4,1,3
STD0177,STA106,2019/2020,2,81.6,A,5,1,2
STD0177,STA100,2019/2020,2,81.7,A,5,1,3
STD0177,STA107,2019/2020,2,73.0,A,5,1,2
STD0177,STA109,2019/2020,1,82.8,A,5,1,3
STD0177,STA102,2019/2020,1,83.4,A,5,1,3
STD0177,STA105,2019/2020,2,72.8,A,5,1,3
STD0177,STA206,2020/2021,1,71.1,A,5,1,2
STD0177,STA105,2020/2021,2,75.2,A,5,1,3
STD0177,STA204,2020/2021,2,62.8,B,4,1,2
STD0177,STA100,2020/2021,2,63.8,B,4,1,3
STD0177,STA207,2020/2021,1,82.6,A,5,1,2
STD0177,STA103,2020/2021,1,63.5,B,4,1,2
STD0177,STA303,2021/2022,1,76.9,A,5,1,3
STD0177,STA109,2021/2022,1,51.1,C,3,1,3
STD0177,STA209,2021/2022,1,57.5,C,3,1,3
STD0177,STA205,2021/2022,1,46.8,D,2,1,3
STD0177,STA106,2021/2022,2,84.8,A,5,1,2
STD0177,STA102,2021/2022,1,78.3,A,5,1,3
STD0177,STA107,2022/2023,2,66.1,B,4,1,2
STD0177,STA100,2022/2023,2,71.2,A,5,1,3
STD0177,STA300,2022/2023,2,57.1,C,3,1,2
STD0177,STA407,2022/2023,2,78.6,A,5,1,3
STD0177,STA405,2022/2023,2,78.9,A,5,1,2
STD0177,STA401,2022/2023,2,77.1,A,5,1,2
STD0178,STA100,2017/2018,2,53.1,C,3,1,3
STD0178,STA102,2017/2018,1,52.1,C,3,1,3
STD0178,STA105,2017/2018,2,50.2,C,3,1,3
STD0178,STA106,2017/2018,2,81.6,A,5,1,2
STD0178,STA109,2017/2018,1,60.5,B,4,1,3
STD0178,STA107,2017/2018,2,49.1,D,2,1,2
STD0178,STA209,2018/2019,1,45.6,D,2,1,3
STD0178,STA102,2018/2019,1,50.7,C,3,1,3
STD0178,STA206,2018/2019,1,63.0,B,4,1,2
STD0178,STA106,2018/2019,2,70.2,A,5,1,2
STD0178,STA200,2018/2019,2,72.1,A,5,1,2
STD0178,STA105,2018/2019,2,52.5,C,3,1,3
STD0178,STA307,2019/2020,1,72.6,A,5,1,2
STD0178,STA306,2019/2020,2,46.7,D,2,1,2
STD0178,STA106,2019/2020,2,73.9,A,5,1,2
STD0178,STA308,2019/2020,2,79.0,A,5,1,3
STD0178,STA201,2019/2020,1,47.8,D,2,1,3
STD0178,STA209,2019/2020,1,52.2,C,3,1,3
STD0178,STA107,2020/2021,2,38.8,F,0,0,2
STD0178,STA102,2020/2021,1,58.4,C,3,1,3
STD0178,STA109,2020/2021,1,57.7,C,3,1,3
STD0178,STA200,2020/2021,2,62.0,B,4,1,2
STD0178,STA204,2020/2021,2,47.3,D,2,1,2
STD0178,STA405,2020/2021,2,63.1,B,4,1,2
STD0178,STA304,2021/2022,1,48.9,D,2,1,2
STD0178,STA302,2021/2022,2,49.1,D,2,1,2
STD0178,STA209,2021/2022,1,36.3,F,0,0,3
STD0178,STA300,2021/2022,2,49.5,D,2,1,2
STD0178,STA308,2021/2022,2,58.2,C,3,1,3
STD0178,STA401,2021/2022,2,54.1,C,3,1,2
STD0178,STA403,2022/2023,2,71.7,A,5,1,2
STD0178,STA306,2022/2023,2,62.0,B,4,1,2
STD0178,STA400,2022/2023,1,51.3,C,3,1,2
STD0178,STA201,2022/2023,1,58.2,C,3,1,3
STD0178,STA304,2022/2023,1,46.5,D,2,1,2
STD0178,STA401,2022/2023,2,49.5,D,2,1,2
STD0179,STA107,2019/2020,2,92.2,A,5,1,2
STD0179,STA100,2019/2020,2,85.8,A,5,1,3
STD0179,STA109,2019/2020,1,95.7,A,5,1,3
STD0179,STA105,2019/2020,2,96.5,A,5,1,3
STD0179,STA102,2019/2020,1,95.9,A,5,1,3
STD0179,STA106,2019/2020,2,100.0,A,5,1,2
STD0179,STA206,2020/2021,1,87.1,A,5,1,2
STD0179,STA209,2020/2021,1,66.1,B,4,1,3
STD0179,STA106,2020/2021,2,100.0,A,5,1,2
STD0179,STA109,2020/2021,1,75.1,A,5,1,3
STD0179,STA204,2020/2021,2,74.0,A,5,1,2
STD0179,STA208,2020/2021,1,98.8,A,5,1,3
STD0179,STA200,2021/2022,2,87.1,A,5,1,2
STD0179,STA109,2021/2022,1,94.5,A,5,1,3
STD0179,STA209,2021/2022,1,81.7,A,5,1,3
STD0179,STA208,2021/2022,1,96.9,A,5,1,3
STD0179,STA307,2021/2022,1,86.2,A,5,1,2
STD0179,STA308,2021/2022,2,87.2,A,5,1,3
STD0179,STA407,2022/2023,2,100.0,A,5,1,3
STD0179,STA204,2022/2023,2,72.5,A,5,1,2
STD0179,STA404,2022/2023,2,85.9,A,5,1,3
STD0179,STA208,2022/2023,1,98.6,A,5,1,3
STD0179,STA109,2022/2023,1,86.1,A,5,1,3
STD0179,STA306,2022/2023,2,88.6,A,5,1,2
STD0180,STA109,2020/2021,1,59.7,C,3,1,3
STD0180,STA102,2020/2021,1,56.5,C,3,1,3
STD0180,STA107,2020/2021,2,61.7,B,4,1,2
STD0180,STA103,2020/2021,1,65.5,B,4,1,2
STD0180,STA106,2020/2021,2,77.3,A,5,1,2
STD0180,STA100,2020/2021,2,66.4,B,4,1,3
STD0180,STA204,2021/2022,2,44.9,F,0,0,2
STD0180,STA205,2021/2022,1,43.5,F,0,0,3
STD0180,STA209,2021/2022,1,59.2,C,3,1,3
STD0180,STA105,2021/2022,2,74.0,A,5,1,3
STD0180,STA107,2021/2022,2,60.9,B,4,1,2
STD0180,STA200,2021/2022,2,75.1,A,5,1,2
STD0180,STA105,2022/2023,2,75.5,A,5,1,3
STD0180,STA307,2022/2023,1,69.5,B,4,1,2
STD0180,STA103,2022/2023,1,45.4,D,2,1,2
STD0180,STA206,2022/2023,1,62.8,B,4,1,2
STD0180,STA106,2022/2023,2,93.4,A,5,1,2
STD0180,STA207,2022/2023,1,66.5,B,4,1,2
STD0181,STA100,2020/2021,2,30.5,F,0,0,3
STD0181,STA106,2020/2021,2,57.4,C,3,1,2
STD0181,STA105,2020/2021,2,57.7,C,3,1,3
STD0181,STA103,2020/2021,1,52.7,C,3,1,2
STD0181,STA102,2020/2021,1,56.7,C,3,1,3
STD0181,STA109,2020/2021,1,48.2,D,2,1,3
STD0181,STA103,2021/2022,1,47.2,D,2,1,2
STD0181,STA102,2021/2022,1,49.1,D,2,1,3
STD0181,STA207,2021/2022,1,49.9,D,2,1,2
STD0181,STA200,2021/2022,2,46.6,D,2,1,2
STD0181,STA208,2021/2022,1,55.6,C,3,1,3
STD0181,STA206,2021/2022,1,51.3,C,3,1,2
STD0181,STA106,2022/2023,2,71.1,A,5,1,2
STD0181,STA304,2022/2023,1,46.2,D,2,1,2
STD0181,STA207,2022/2023,1,56.8,C,3,1,2
STD0181,STA209,2022/2023,1,39.5,F,0,0,3
STD0181,STA205,2022/2023,1,36.0,F,0,0,3
STD0181,STA105,2022/2023,2,46.8,D,2,1,3
STD0182,STA102,2019/2020,1,48.8,D,2,1,3
STD0182,STA105,2019/2020,2,41.6,F,0,0,3
STD0182,STA100,2019/2020,2,66.2,B,4,1,3
STD0182,STA106,2019/2020,2,72.3,A,5,1,2
STD0182,STA107,2019/2020,2,46.5,D,2,1,2
STD0182,STA109,2019/2020,1,37.7,F,0,0,3
STD0182,STA100,2020/2021,2,59.6,C,3,1,3
STD0182,STA200,2020/2021,2,64.7,B,4,1,2
STD0182,STA102,2020/2021,1,39.5,F,0,0,3
STD0182,STA106,2020/2021,2,58.8,C,3,1,2
STD0182,STA208,2020/2021,1,57.5,C,3,1,3
STD0182,STA105,2020/2021,2,55.3,C,3,1,3
STD0182,STA209,2021/2022,1,41.7,F,0,0,3
STD0182,STA103,2021/2022,1,30.5,F,0,0,2
STD0182,STA207,2021/2022,1,26.0,F,0,0,2
STD0182,STA302,2021/2022,2,33.1,F,0,0,2
STD0182,STA105,2021/2022,2,57.3,C,3,1,3
STD0182,STA107,2021/2022,2,38.8,F,0,0,2
STD0182,STA201,2022/2023,1,38.2,F,0,0,3
STD0182,STA109,2022/2023,1,51.4,C,3,1,3
STD0182,STA102,2022/2023,1,42.6,F,0,0,3
STD0182,STA207,2022/2023,1,43.3,F,0,0,2
STD0182,STA305,2022/2023,1,59.8,C,3,1,3
STD0182,STA103,2022/2023,1,28.5,F,0,0,2
STD0183,STA100,2020/2021,2,64.4,B,4,1,3
STD0183,STA103,2020/2021,1,43.8,F,0,0,2
STD0183,STA106,2020/2021,2,88.3,A,5,1,2
STD0183,STA109,2020/2021,1,70.9,A,5,1,3
STD0183,STA102,2020/2021,1,71.8,A,5,1,3
STD0183,STA107,2020/2021,2,64.3,B,4,1,2
STD0183,STA205,2021/2022,1,41.5,F,0,0,3
STD0183,STA109,2021/2022,1,65.6,B,4,1,3
STD0183,STA201,2021/2022,1,63.4,B,4,1,3
STD0183,STA103,2021/2022,1,54.1,C,3,1,2
STD0183,STA107,2021/2022,2,58.0,C,3,1,2
STD0183,STA105,2021/2022,2,66.2,B,4,1,3
STD0183,STA103,2022/2023,1,48.5,D,2,1,2
STD0183,STA109,2022/2023,1,61.5,B,4,1,3
STD0183,STA100,2022/2023,2,56.9,C,3,1,3
STD0183,STA102,2022/2023,1,64.6,B,4,1,3
STD0183,STA105,2022/2023,2,57.7,C,3,1,3
STD0183,STA106,2022/2023,2,84.9,A,5,1,2
STD0184,STA107,2018/2019,2,52.0,C,3,1,2
STD0184,STA100,2018/2019,2,58.8,C,3,1,3
STD0184,STA102,2018/2019,1,64.1,B,4,1,3
STD0184,STA105,2018/2019,2,62.4,B,4,1,3
STD0184,STA103,2018/2019,1,42.4,F,0,0,2
STD0184,STA106,2018/2019,2,78.3,A,5,1,2
STD0184,STA201,2019/2020,1,52.8,C,3,1,3
STD0184,STA204,2019/2020,2,36.1,F,0,0,2
STD0184,STA205,2019/2020,1,34.0,F,0,0,3
STD0184,STA100,2019/2020,2,56.0,C,3,1,3
STD0184,STA209,2019/2020,1,56.0,C,3,1,3
STD0184,STA109,2019/2020,1,41.8,F,0,0,3
STD0184,STA302,2020/2021,2,63.4,B,4,1,2
STD0184,STA303,2020/2021,1,72.2,A,5,1,3
STD0184,STA305,2020/2021,1,59.7,C,3,1,3
STD0184,STA205,2020/2021,1,45.9,D,2,1,3
STD0184,STA206,2020/2021,1,58.5,C,3,1,2
STD0184,STA304,2020/2021,1,42.1,F,0,0,2
STD0184,STA407,2021/2022,2,66.2,B,4,1,3
STD0184,STA300,2021/2022,2,41.6,F,0,0,2
STD0184,STA307,2021/2022,1,63.5,B,4,1,2
STD0184,STA205,2021/2022,1,44.7,F,0,0,3
STD0184,STA209,2021/2022,1,50.0,D,2,1,3
STD0184,STA400,2021/2022,1,49.7,D,2,1,2
STD0184,STA106,2022/2023,2,74.0,A,5,1,2
STD0184,STA308,2022/2023,2,56.8,C,3,1,3
STD0184,STA100,2022/2023,2,67.6,B,4,1,3
STD0184,STA102,2022/2023,1,47.1,D,2,1,3
STD0184,STA209,2022/2023,1,49.9,D,2,1,3
STD0184,STA307,2022/2023,1,36.5,F,0,0,2
STD0185,STA109,2020/2021,1,54.4,C,3,1,3
STD0185,STA107,2020/2021,2,53.2,C,3,1,2
STD0185,STA105,2020/2021,2,75.6,A,5,1,3
STD0185,STA102,2020/2021,1,54.4,C,3,1,3
STD0185,STA106,2020/2021,2,84.6,A,5,1,2
STD0185,STA103,2020/2021,1,46.5,D,2,1,2
STD0185,STA109,2021/2022,1,51.0,C,3,1,3
STD0185,STA209,2021/2022,1,66.1,B,4,1,3
STD0185,STA201,2021/2022,1,69.1,B,4,1,3
STD0185,STA208,2021/2022,1,92.6,A,5,1,3
STD0185,STA107,2021/2022,2,49.8,D,2,1,2
STD0185,STA103,2021/2022,1,45.3,D,2,1,2
STD0185,STA304,2022/2023,1,63.6,B,4,1,2
STD0185,STA300,2022/2023,2,60.4,B,4,1,2
STD0185,STA200,2022/2023,2,81.4,A,5,1,2
STD0185,STA308,2022/2023,2,46.2,D,2,1,3
STD0185,STA208,2022/2023,1,81.2,A,5,1,3
STD0185,STA201,2022/2023,1,62.7,B,4,1,3
STD0186,STA100,2019/2020,2,59.4,C,3,1,3
STD0186,STA107,2019/2020,2,71.5,A,5,1,2
STD0186,STA106,2019/2020,2,72.7,A,5,1,2
STD0186,STA103,2019/2020,1,48.5,D,2,1,2
STD0186,STA102,2019/2020,1,71.8,A,5,1,3
STD0186,STA105,2019/2020,2,71.3,A,5,1,3
STD0186,STA100,2020/2021,2,62.2,B,4,1,3
STD0186,STA209,2020/2021,1,49.8,D,2,1,3
STD0186,STA207,2020/2021,1,73.8,A,5,1,2
STD0186,STA105,2020/2021,2,51.7,C,3,1,3
STD0186,STA208,2020/2021,1,86.3,A,5,1,3
STD0186,STA103,2020/2021,1,42.5,F,0,0,2
STD0186,STA200,2021/2022,2,73.2,A,5,1,2
STD0186,STA205,2021/2022,1,25.6,F,0,0,3
STD0186,STA201,2021/2022,1,57.7,C,3,1,3
STD0186,STA100,2021/2022,2,85.6,A,5,1,3
STD0186,STA208,2021/2022,1,71.5,A,5,1,3
STD0186,STA107,2021/2022,2,60.4,B,4,1,2
STD0186,STA405,2022/2023,2,69.7,B,4,1,2
STD0186,STA404,2022/2023,2,68.0,B,4,1,3
STD0186,STA400,2022/2023,1,58.3,C,3,1,2
STD0186,STA308,2022/2023,2,66.0,B,4,1,3
STD0186,STA103,2022/2023,1,58.3,C,3,1,2
STD0186,STA208,2022/2023,1,82.1,A,5,1,3
STD0187,STA102,2017/2018,1,55.4,C,3,1,3
STD0187,STA105,2017/2018,2,54.4,C,3,1,3
STD0187,STA100,2017/2018,2,62.8,B,4,1,3
STD0187,STA107,2017/2018,2,61.4,B,4,1,2
STD0187,STA106,2017/2018,2,69.0,B,4,1,2
STD0187,STA103,2017/2018,1,44.0,F,0,0,2
STD0187,STA200,2018/2019,2,76.7,A,5,1,2
STD0187,STA105,2018/2019,2,66.5,B,4,1,3
STD0187,STA207,2018/2019,1,51.7,C,3,1,2
STD0187,STA103,2018/2019,1,53.8,C,3,1,2
STD0187,STA102,2018/2019,1,51.7,C,3,1,3
STD0187,STA209,2018/2019,1,60.1,B,4,1,3
STD0187,STA106,2019/2020,2,74.8,A,5,1,2
STD0187,STA208,2019/2020,1,74.9,A,5,1,3
STD0187,STA307,2019/2020,1,55.0,C,3,1,2
STD0187,STA102,2019/2020,1,68.3,B,4,1,3
STD0187,STA300,2019/2020,2,62.7,B,4,1,2
STD0187,STA100,2019/2020,2,58.8,C,3,1,3
STD0187,STA205,2020/2021,1,39.6,F,0,0,3
STD0187,STA308,2020/2021,2,62.3,B,4,1,3
STD0187,STA206,2020/2021,1,57.4,C,3,1,2
STD0187,STA300,2020/2021,2,63.3,B,4,1,2
STD0187,STA200,2020/2021,2,70.8,A,5,1,2
STD0187,STA409,2020/2021,2,49.5,D,2,1,3
STD0187,STA405,2021/2022,2,77.3,A,5,1,2
STD0187,STA306,2021/2022,2,52.1,C,3,1,2
STD0187,STA201,2021/2022,1,66.0,B,4,1,3
STD0187,STA300,2021/2022,2,56.8,C,3,1,2
STD0187,STA308,2021/2022,2,48.9,D,2,1,3
STD0187,STA106,2021/2022,2,73.6,A,5,1,2
STD0187,STA204,2022/2023,2,34.0,F,0,0,2
STD0187,STA409,2022/2023,2,49.4,D,2,1,3
STD0187,STA407,2022/2023,2,68.3,B,4,1,3
STD0187,STA308,2022/2023,2,49.7,D,2,1,3
STD0187,STA300,2022/2023,2,59.2,C,3,1,2
STD0187,STA208,2022/2023,1,83.9,A,5,1,3
STD0188,STA100,2019/2020,2,51.2,C,3,1,3
STD0188,STA107,2019/2020,2,48.4,D,2,1,2
STD0188,STA103,2019/2020,1,35.6,F,0,0,2
STD0188,STA106,2019/2020,2,64.1,B,4,1,2
STD0188,STA109,2019/2020,1,45.9,D,2,1,3
STD0188,STA102,2019/2020,1,50.5,C,3,1,3
STD0188,STA205,2020/2021,1,48.9,D,2,1,3
STD0188,STA208,2020/2021,1,57.6,C,3,1,3
STD0188,STA100,2020/2021,2,44.9,F,0,0,3
STD0188,STA204,2020/2021,2,30.5,F,0,0,2
STD0188,STA207,2020/2021,1,44.7,F,0,0,2
STD0188,STA200,2020/2021,2,70.0,B,4,1,2
STD0188,STA209,2021/2022,1,32.5,F,0,0,3
STD0188,STA200,2021/2022,2,59.3,C,3,1,2
STD0188,STA201,2021/2022,1,33.2,F,0,0,3
STD0188,STA302,2021/2022,2,40.9,F,0,0,2
STD0188,STA305,2021/2022,1,42.5,F,0,0,3
STD0188,STA206,2021/2022,1,65.1,B,4,1,2
STD0188,STA407,2022/2023,2,59.4,C,3,1,3
STD0188,STA409,2022/2023,2,36.8,F,0,0,3
STD0188,STA102,2022/2023,1,46.2,D,2,1,3
STD0188,STA105,2022/2023,2,67.6,B,4,1,3
STD0188,STA207,2022/2023,1,45.0,D,2,1,2
STD0188,STA107,2022/2023,2,40.5,F,0,0,2
STD0189,STA105,2019/2020,2,41.0,F,0,0,3
STD0189,STA106,2019/2020,2,60.6,B,4,1,2
STD0189,STA102,2019/2020,1,43.5,F,0,0,3
STD0189,STA109,2019/2020,1,44.6,F,0,0,3
STD0189,STA107,2019/2020,2,45.3,D,2,1,2
STD0189,STA100,2019/2020,2,56.3,C,3,1,3
STD0189,STA103,2020/2021,1,45.0,D,2,1,2
STD0189,STA209,2020/2021,1,35.7,F,0,0,3
STD0189,STA106,2020/2021,2,69.0,B,4,1,2
STD0189,STA200,2020/2021,2,47.4,D,2,1,2
STD0189,STA206,2020/2021,1,41.5,F,0,0,2
STD0189,STA201,2020/2021,1,37.2,F,0,0,3
STD0189,STA204,2021/2022,2,38.8,F,0,0,2
STD0189,STA207,2021/2022,1,43.6,F,0,0,2
STD0189,STA308,2021/2022,2,23.9,F,0,0,3
STD0189,STA303,2021/2022,1,51.9,C,3,1,3
STD0189,STA307,2021/2022,1,42.9,F,0,0,2
STD0189,STA109,2021/2022,1,37.7,F,0,0,3
STD0189,STA405,2022/2023,2,37.2,F,0,0,2
STD0189,STA308,2022/2023,2,35.2,F,0,0,3
STD0189,STA209,2022/2023,1,37.2,F,0,0,3
STD0189,STA205,2022/2023,1,19.3,F,0,0,3
STD0189,STA106,2022/2023,2,60.2,B,4,1,2
STD0189,STA306,2022/2023,2,41.4,F,0,0,2
STD0190,STA106,2019/2020,2,79.4,A,5,1,2
STD0190,STA100,2019/2020,2,41.0,F,0,0,3
STD0190,STA107,2019/2020,2,46.4,D,2,1,2
STD0190,STA103,2019/2020,1,52.8,C,3,1,2
STD0190,STA102,2019/2020,1,56.0,C,3,1,3
STD0190,STA105,2019/2020,2,51.9,C,3,1,3
STD0190,STA208,2020/2021,1,53.0,C,3,1,3
STD0190,STA201,2020/2021,1,44.4,F,0,0,3
STD0190,STA205,2020/2021,1,35.1,F,0,0,3
STD0190,STA206,2020/2021,1,54.0,C,3,1,2
STD0190,STA107,2020/2021,2,66.3,B,4,1,2
STD0190,STA207,2020/2021,1,49.3,D,2,1,2
STD0190,STA306,2021/2022,2,33.6,F,0,0,2
STD0190,STA208,2021/2022,1,63.7,B,4,1,3
STD0190,STA307,2021/2022,1,56.8,C,3,1,2
STD0190,STA201,2021/2022,1,61.7,B,4,1,3
STD0190,STA103,2021/2022,1,40.8,F,0,0,2
STD0190,STA200,2021/2022,2,62.7,B,4,1,2
STD0190,STA206,2022/2023,1,59.4,C,3,1,2
STD0190,STA208,2022/2023,1,74.8,A,5,1,3
STD0190,STA109,2022/2023,1,39.0,F,0,0,3
STD0190,STA207,2022/2023,1,60.8,B,4,1,2
STD0190,STA404,2022/2023,2,58.0,C,3,1,3
STD0190,STA102,2022/2023,1,51.9,C,3,1,3
STD0191,STA103,2018/2019,1,51.7,C,3,1,2
STD0191,STA107,2018/2019,2,74.9,A,5,1,2
STD0191,STA100,2018/2019,2,76.2,A,5,1,3
STD0191,STA102,2018/2019,1,60.8,B,4,1,3
STD0191,STA109,2018/2019,1,69.5,B,4,1,3
STD0191,STA105,2018/2019,2,80.7,A,5,1,3
STD0191,STA201,2019/2020,1,65.9,B,4,1,3
STD0191,STA106,2019/2020,2,100.0,A,5,1,2
STD0191,STA107,2019/2020,2,61.9,B,4,1,2
STD0191,STA100,2019/2020,2,64.7,B,4,1,3
STD0191,STA209,2019/2020,1,55.2,C,3,1,3
STD0191,STA205,2019/2020,1,42.7,F,0,0,3
STD0191,STA100,2020/2021,2,68.9,B,4,1,3
STD0191,STA303,2020/2021,1,73.1,A,5,1,3
STD0191,STA105,2020/2021,2,69.4,B,4,1,3
STD0191,STA302,2020/2021,2,63.2,B,4,1,2
STD0191,STA307,2020/2021,1,67.6,B,4,1,2
STD0191,STA209,2020/2021,1,58.8,C,3,1,3
STD0191,STA304,2021/2022,1,60.9,B,4,1,2
STD0191,STA206,2021/2022,1,88.7,A,5,1,2
STD0191,STA302,2021/2022,2,76.5,A,5,1,2
STD0191,STA409,2021/2022,2,54.3,C,3,1,3
STD0191,STA400,2021/2022,1,57.7,C,3,1,2
STD0191,STA102,2021/2022,1,74.0,A,5,1,3
STD0191,STA100,2022/2023,2,85.5,A,5,1,3
STD0191,STA205,2022/2023,1,67.4,B,4,1,3
STD0191,STA200,2022/2023,2,76.7,A,5,1,2
STD0191,STA207,2022/2023,1,59.1,C,3,1,2
STD0191,STA400,2022/2023,1,47.6,D,2,1,2
STD0191,STA208,2022/2023,1,96.8,A,5,1,3
STD0192,STA103,2020/2021,1,41.4,F,0,0,2
STD0192,STA106,2020/2021,2,92.0,A,5,1,2
STD0192,STA107,2020/2021,2,52.0,C,3,1,2
STD0192,STA105,2020/2021,2,52.7,C,3,1,3
STD0192,STA100,2020/2021,2,62.8,B,4,1,3
STD0192,STA109,2020/2021,1,52.1,C,3,1,3
STD0192,STA100,2021/2022,2,48.6,D,2,1,3
STD0192,STA102,2021/2022,1,56.1,C,3,1,3
STD0192,STA107,2021/2022,2,58.3,C,3,1,2
STD0192,STA204,2021/2022,2,60.2,B,4,1,2
STD0192,STA201,2021/2022,1,62.6,B,4,1,3
STD0192,STA207,2021/2022,1,51.8,C,3,1,2
STD0192,STA109,2022/2023,1,58.1,C,3,1,3
STD0192,STA100,2022/2023,2,57.1,C,3,1,3
STD0192,STA205,2022/2023,1,46.7,D,2,1,3
STD0192,STA102,2022/2023,1,61.7,B,4,1,3
STD0192,STA201,2022/2023,1,59.3,C,3,1,3
STD0192,STA306,2022/2023,2,65.2,B,4,1,2
STD0193,STA100,2019/2020,2,52.5,C,3,1,3
STD0193,STA109,2019/2020,1,45.8,D,2,1,3
STD0193,STA103,2019/2020,1,38.5,F,0,0,2
STD0193,STA102,2019/2020,1,55.5,C,3,1,3
STD0193,STA107,2019/2020,2,33.4,F,0,0,2
STD0193,STA105,2019/2020,2,47.8,D,2,1,3
STD0193,STA204,2020/2021,2,27.1,F,0,0,2
STD0193,STA208,2020/2021,1,64.1,B,4,1,3
STD0193,STA205,2020/2021,1,24.8,F,0,0,3
STD0193,STA201,2020/2021,1,41.0,F,0,0,3
STD0193,STA106,2020/2021,2,51.2,C,3,1,2
STD0193,STA209,2020/2021,1,33.6,F,0,0,3
STD0193,STA302,2021/2022,2,42.8,F,0,0,2
STD0193,STA207,2021/2022,1,38.4,F,0,0,2
STD0193,STA102,2021/2022,1,54.4,C,3,1,3
STD0193,STA100,2021/2022,2,38.3,F,0,0,3
STD0193,STA208,2021/2022,1,54.9,C,3,1,3
STD0193,STA306,2021/2022,2,43.9,F,0,0,2
STD0193,STA200,2022/2023,2,51.9,C,3,1,2
STD0193,STA106,2022/2023,2,50.1,C,3,1,2
STD0193,STA207,2022/2023,1,35.0,F,0,0,2
STD0193,STA209,2022/2023,1,26.0,F,0,0,3
STD0193,STA305,2022/2023,1,53.8,C,3,1,3
STD0193,STA205,2022/2023,1,35.3,F,0,0,3
STD0194,STA100,2017/2018,2,62.7,B,4,1,3
STD0194,STA103,2017/2018,1,41.8,F,0,0,2
STD0194,STA106,2017/2018,2,81.9,A,5,1,2
STD0194,STA105,2017/2018,2,63.4,B,4,1,3
STD0194,STA109,2017/2018,1,55.3,C,3,1,3
STD0194,STA102,2017/2018,1,57.5,C,3,1,3
STD0194,STA106,2018/2019,2,80.5,A,5,1,2
STD0194,STA102,2018/2019,1,50.2,C,3,1,3
STD0194,STA105,2018/2019,2,62.5,B,4,1,3
STD0194,STA107,2018/2019,2,66.9,B,4,1,2
STD0194,STA204,2018/2019,2,32.0,F,0,0,2
STD0194,STA208,2018/2019,1,79.9,A,5,1,3
STD0194,STA109,2019/2020,1,53.7,C,3,1,3
